candle_num,timestamp,slug,title,candle_start,candle_end,btc_open,btc_close,btc_delta,actual_direction,decision,side_bought,buy_price,bet_amount,won,pnl,pnl_pct,cumulative_pnl,balance,win_rate
25,2026-02-19T09:30:00.882840+00:00,btc-updown-5m-1771493100,"Bitcoin Up or Down - February 19, 4:25AM-4:30AM ET",09:25:00 UTC,09:30:00 UTC,67157.34,67133.85,-23.49,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,10.0000,0.0
26,2026-02-19T09:40:00.920454+00:00,btc-updown-5m-1771493700,"Bitcoin Up or Down - February 19, 4:35AM-4:40AM ET",09:35:00 UTC,09:40:00 UTC,67144.56,67046.56,-98.00,DOWN,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.0000,10.0000,0.0
27,2026-02-19T09:50:00.870412+00:00,btc-updown-5m-1771494300,"Bitcoin Up or Down - February 19, 4:45AM-4:50AM ET",09:45:00 UTC,09:50:00 UTC,67075.63,66794.11,-281.52,DOWN,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.0000,10.0000,0.0
28,2026-02-19T10:00:00.787482+00:00,btc-updown-5m-1771494900,"Bitcoin Up or Down - February 19, 4:55AM-5:00AM ET",09:55:00 UTC,10:00:00 UTC,66855.28,66836.01,-19.27,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,10.0000,0.0
29,2026-02-19T10:10:00.166121+00:00,btc-updown-5m-1771495500,"Bitcoin Up or Down - February 19, 5:05AM-5:10AM ET",10:05:00 UTC,10:10:00 UTC,66760.36,66879.12,118.76,UP,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.0000,10.0000,0.0
30,2026-02-19T10:20:00.174071+00:00,btc-updown-5m-1771496100,"Bitcoin Up or Down - February 19, 5:15AM-5:20AM ET",10:15:00 UTC,10:20:00 UTC,66864.27,66920.74,56.47,UP,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.0000,10.0000,0.0
31,2026-02-19T10:30:00.041382+00:00,btc-updown-5m-1771496700,"Bitcoin Up or Down - February 19, 5:25AM-5:30AM ET",10:25:00 UTC,10:30:00 UTC,66864.46,66871.21,6.75,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,10.0000,0.0
32,2026-02-19T10:40:00.622759+00:00,btc-updown-5m-1771497300,"Bitcoin Up or Down - February 19, 5:35AM-5:40AM ET",10:35:00 UTC,10:40:00 UTC,66886.63,66831.00,-55.63,DOWN,SKIP_CHEAP,,0.0300,0.00,False,0.0000,0.00,0.0000,10.0000,0.0
33,2026-02-19T10:50:00.825213+00:00,btc-updown-5m-1771497900,"Bitcoin Up or Down - February 19, 5:45AM-5:50AM ET",10:45:00 UTC,10:50:00 UTC,66950.56,66902.39,-48.17,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,10.0000,0.0
34,2026-02-19T11:00:00.846912+00:00,btc-updown-5m-1771498500,"Bitcoin Up or Down - February 19, 5:55AM-6:00AM ET",10:55:00 UTC,11:00:00 UTC,66792.94,66843.08,50.14,UP,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,0.0000,10.0000,0.0
35,2026-02-19T11:10:00.745744+00:00,btc-updown-5m-1771499100,"Bitcoin Up or Down - February 19, 6:05AM-6:10AM ET",11:05:00 UTC,11:10:00 UTC,66859.53,66907.72,48.19,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,10.0000,0.0
36,2026-02-19T11:20:00.665488+00:00,btc-updown-5m-1771499700,"Bitcoin Up or Down - February 19, 6:15AM-6:20AM ET",11:15:00 UTC,11:20:00 UTC,66919.87,66890.24,-29.63,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,10.0000,0.0
37,2026-02-19T11:30:00.468384+00:00,btc-updown-5m-1771500300,"Bitcoin Up or Down - February 19, 6:25AM-6:30AM ET",11:25:00 UTC,11:30:00 UTC,66910.42,66840.92,-69.50,DOWN,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.0000,10.0000,0.0
38,2026-02-19T11:40:00.171928+00:00,btc-updown-5m-1771500900,"Bitcoin Up or Down - February 19, 6:35AM-6:40AM ET",11:35:00 UTC,11:40:00 UTC,66850.18,66698.25,-151.93,DOWN,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.0000,10.0000,0.0
39,2026-02-19T11:50:00.061321+00:00,btc-updown-5m-1771501500,"Bitcoin Up or Down - February 19, 6:45AM-6:50AM ET",11:45:00 UTC,11:50:00 UTC,66671.09,66692.87,21.78,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,10.0000,0.0
40,2026-02-19T12:00:00.928221+00:00,btc-updown-5m-1771502100,"Bitcoin Up or Down - February 19, 6:55AM-7:00AM ET",11:55:00 UTC,12:00:00 UTC,66511.02,66496.03,-14.99,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,10.0000,0.0
41,2026-02-19T12:10:00.798950+00:00,btc-updown-5m-1771502700,"Bitcoin Up or Down - February 19, 7:05AM-7:10AM ET",12:05:00 UTC,12:10:00 UTC,66435.95,66534.85,98.90,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,10.0000,0.0
42,2026-02-19T12:20:00.760046+00:00,btc-updown-5m-1771503300,"Bitcoin Up or Down - February 19, 7:15AM-7:20AM ET",12:15:00 UTC,12:20:00 UTC,66564.14,66504.67,-59.47,DOWN,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.0000,10.0000,0.0
43,2026-02-19T12:30:00.742131+00:00,btc-updown-5m-1771503900,"Bitcoin Up or Down - February 19, 7:25AM-7:30AM ET",12:25:00 UTC,12:30:00 UTC,66637.31,66660.00,22.69,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,10.0000,0.0
44,2026-02-19T12:40:00.766077+00:00,btc-updown-5m-1771504500,"Bitcoin Up or Down - February 19, 7:35AM-7:40AM ET",12:35:00 UTC,12:40:00 UTC,66647.70,66642.17,-5.53,DOWN,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,0.0000,10.0000,0.0
45,2026-02-19T12:50:00.773170+00:00,btc-updown-5m-1771505100,"Bitcoin Up or Down - February 19, 7:45AM-7:50AM ET",12:45:00 UTC,12:50:00 UTC,66608.00,66555.99,-52.01,DOWN,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.0000,10.0000,0.0
46,2026-02-19T13:00:00.703700+00:00,btc-updown-5m-1771505700,"Bitcoin Up or Down - February 19, 7:55AM-8:00AM ET",12:55:00 UTC,13:00:00 UTC,66533.03,66516.67,-16.36,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,10.0000,0.0
47,2026-02-19T13:10:00.749649+00:00,btc-updown-5m-1771506300,"Bitcoin Up or Down - February 19, 8:05AM-8:10AM ET",13:05:00 UTC,13:10:00 UTC,66440.00,66349.67,-90.33,DOWN,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.0000,10.0000,0.0
48,2026-02-19T13:20:00.726957+00:00,btc-updown-5m-1771506900,"Bitcoin Up or Down - February 19, 8:15AM-8:20AM ET",13:15:00 UTC,13:20:00 UTC,66387.99,66230.28,-157.71,DOWN,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.0000,10.0000,0.0
49,2026-02-19T13:30:00.645871+00:00,btc-updown-5m-1771507500,"Bitcoin Up or Down - February 19, 8:25AM-8:30AM ET",13:25:00 UTC,13:30:00 UTC,66176.12,66186.52,10.40,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,10.0000,0.0
50,2026-02-19T13:40:00.671043+00:00,btc-updown-5m-1771508100,"Bitcoin Up or Down - February 19, 8:35AM-8:40AM ET",13:35:00 UTC,13:40:00 UTC,66252.00,66096.22,-155.78,DOWN,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.0000,10.0000,0.0
51,2026-02-19T13:50:00.631578+00:00,btc-updown-5m-1771508700,"Bitcoin Up or Down - February 19, 8:45AM-8:50AM ET",13:45:00 UTC,13:50:00 UTC,65965.59,65802.01,-163.58,DOWN,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.0000,10.0000,0.0
52,2026-02-19T14:00:00.564498+00:00,btc-updown-5m-1771509300,"Bitcoin Up or Down - February 19, 8:55AM-9:00AM ET",13:55:00 UTC,14:00:00 UTC,65974.45,65914.72,-59.73,DOWN,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,0.0000,10.0000,0.0
53,2026-02-19T14:10:00.533555+00:00,btc-updown-5m-1771509900,"Bitcoin Up or Down - February 19, 9:05AM-9:10AM ET",14:05:00 UTC,14:10:00 UTC,65862.14,65963.02,100.88,UP,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.0000,10.0000,0.0
54,2026-02-19T14:20:47.669066+00:00,btc-updown-5m-1771510500,"Bitcoin Up or Down - February 19, 9:15AM-9:20AM ET",14:15:00 UTC,14:20:00 UTC,66040.00,65932.36,-107.64,DOWN,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.0000,10.0000,0.0
55,2026-02-19T14:35:00.231320+00:00,btc-updown-5m-1771511400,"Bitcoin Up or Down - February 19, 9:30AM-9:35AM ET",14:30:00 UTC,14:35:00 UTC,65962.74,65737.14,-225.60,DOWN,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.0000,10.0000,0.0
56,2026-02-19T14:45:00.167952+00:00,btc-updown-5m-1771512000,"Bitcoin Up or Down - February 19, 9:40AM-9:45AM ET",14:40:00 UTC,14:45:00 UTC,66108.00,66260.56,152.56,UP,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.0000,10.0000,0.0
57,2026-02-19T14:55:00.093708+00:00,btc-updown-5m-1771512600,"Bitcoin Up or Down - February 19, 9:50AM-9:55AM ET",14:50:00 UTC,14:55:00 UTC,66260.24,66457.64,197.40,UP,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.0000,10.0000,0.0
58,2026-02-19T15:05:00.174837+00:00,btc-updown-5m-1771513200,"Bitcoin Up or Down - February 19, 10:00AM-10:05AM ET",15:00:00 UTC,15:05:00 UTC,66424.00,66606.39,182.39,UP,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.0000,10.0000,0.0
59,2026-02-19T15:15:00.171038+00:00,btc-updown-5m-1771513800,"Bitcoin Up or Down - February 19, 10:10AM-10:15AM ET",15:10:00 UTC,15:15:00 UTC,66389.89,66076.73,-313.16,DOWN,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.0000,10.0000,0.0
60,2026-02-19T15:25:00.122820+00:00,btc-updown-5m-1771514400,"Bitcoin Up or Down - February 19, 10:20AM-10:25AM ET",15:20:00 UTC,15:25:00 UTC,66173.90,66205.88,31.98,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.0000,10.0000,0.0
61,2026-02-19T15:35:00.193028+00:00,btc-updown-5m-1771515000,"Bitcoin Up or Down - February 19, 10:30AM-10:35AM ET",15:30:00 UTC,15:35:00 UTC,66047.73,66289.99,242.26,UP,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.0000,10.0000,0.0
62,2026-02-19T15:45:00.183585+00:00,btc-updown-5m-1771515600,"Bitcoin Up or Down - February 19, 10:40AM-10:45AM ET",15:40:00 UTC,15:45:00 UTC,66418.89,66474.03,55.14,UP,BUY_UP,UP,0.9600,3.00,True,0.1250,4.17,0.1250,10.1250,100.0
63,2026-02-19T15:55:00.167017+00:00,btc-updown-5m-1771516200,"Bitcoin Up or Down - February 19, 10:50AM-10:55AM ET",15:50:00 UTC,15:55:00 UTC,66313.05,66295.90,-17.15,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
64,2026-02-19T16:05:00.185613+00:00,btc-updown-5m-1771516800,"Bitcoin Up or Down - February 19, 11:00AM-11:05AM ET",16:00:00 UTC,16:05:00 UTC,66398.01,66114.04,-283.97,DOWN,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
65,2026-02-19T16:15:00.089234+00:00,btc-updown-5m-1771517400,"Bitcoin Up or Down - February 19, 11:10AM-11:15AM ET",16:10:00 UTC,16:15:00 UTC,66143.62,66153.73,10.11,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
66,2026-02-19T16:25:00.174392+00:00,btc-updown-5m-1771518000,"Bitcoin Up or Down - February 19, 11:20AM-11:25AM ET",16:20:00 UTC,16:25:00 UTC,66323.49,66242.65,-80.84,DOWN,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
67,2026-02-19T16:35:00.184215+00:00,btc-updown-5m-1771518600,"Bitcoin Up or Down - February 19, 11:30AM-11:35AM ET",16:30:00 UTC,16:35:00 UTC,66202.00,66499.33,297.33,UP,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
68,2026-02-19T16:45:00.107771+00:00,btc-updown-5m-1771519200,"Bitcoin Up or Down - February 19, 11:40AM-11:45AM ET",16:40:00 UTC,16:45:00 UTC,66486.80,66416.11,-70.69,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
69,2026-02-19T16:55:00.177351+00:00,btc-updown-5m-1771519800,"Bitcoin Up or Down - February 19, 11:50AM-11:55AM ET",16:50:00 UTC,16:55:00 UTC,66325.13,66425.32,100.19,UP,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
70,2026-02-19T17:05:00.191014+00:00,btc-updown-5m-1771520400,"Bitcoin Up or Down - February 19, 12:00PM-12:05PM ET",17:00:00 UTC,17:05:00 UTC,66305.57,66396.35,90.78,UP,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
71,2026-02-19T17:15:00.203181+00:00,btc-updown-5m-1771521000,"Bitcoin Up or Down - February 19, 12:10PM-12:15PM ET",17:10:00 UTC,17:15:00 UTC,66325.15,66660.76,335.61,UP,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
72,2026-02-19T17:25:00.191185+00:00,btc-updown-5m-1771521600,"Bitcoin Up or Down - February 19, 12:20PM-12:25PM ET",17:20:00 UTC,17:25:00 UTC,66961.44,66840.70,-120.74,DOWN,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
73,2026-02-19T17:35:00.177204+00:00,btc-updown-5m-1771522200,"Bitcoin Up or Down - February 19, 12:30PM-12:35PM ET",17:30:00 UTC,17:35:00 UTC,66616.00,66522.92,-93.08,DOWN,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
74,2026-02-19T17:45:00.202149+00:00,btc-updown-5m-1771522800,"Bitcoin Up or Down - February 19, 12:40PM-12:45PM ET",17:40:00 UTC,17:45:00 UTC,66525.72,66609.80,84.08,UP,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
75,2026-02-19T17:55:00.189479+00:00,btc-updown-5m-1771523400,"Bitcoin Up or Down - February 19, 12:50PM-12:55PM ET",17:50:00 UTC,17:55:00 UTC,66445.60,66216.01,-229.59,DOWN,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
76,2026-02-19T18:05:00.184394+00:00,btc-updown-5m-1771524000,"Bitcoin Up or Down - February 19, 1:00PM-1:05PM ET",18:00:00 UTC,18:05:00 UTC,66357.72,66269.93,-87.79,DOWN,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
77,2026-02-19T18:15:00.230713+00:00,btc-updown-5m-1771524600,"Bitcoin Up or Down - February 19, 1:10PM-1:15PM ET",18:10:00 UTC,18:15:00 UTC,66387.42,66639.09,251.67,UP,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
78,2026-02-19T18:25:00.242559+00:00,btc-updown-5m-1771525200,"Bitcoin Up or Down - February 19, 1:20PM-1:25PM ET",18:20:00 UTC,18:25:00 UTC,66560.69,66821.95,261.26,UP,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
79,2026-02-19T18:35:00.209688+00:00,btc-updown-5m-1771525800,"Bitcoin Up or Down - February 19, 1:30PM-1:35PM ET",18:30:00 UTC,18:35:00 UTC,66900.00,66726.18,-173.82,DOWN,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
80,2026-02-19T18:45:00.259396+00:00,btc-updown-5m-1771526400,"Bitcoin Up or Down - February 19, 1:40PM-1:45PM ET",18:40:00 UTC,18:45:00 UTC,66818.88,67003.63,184.75,UP,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
81,2026-02-19T18:55:00.190695+00:00,btc-updown-5m-1771527000,"Bitcoin Up or Down - February 19, 1:50PM-1:55PM ET",18:50:00 UTC,18:55:00 UTC,67012.81,67041.82,29.01,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
82,2026-02-19T19:05:00.152716+00:00,btc-updown-5m-1771527600,"Bitcoin Up or Down - February 19, 2:00PM-2:05PM ET",19:00:00 UTC,19:05:00 UTC,67030.49,67047.31,16.82,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
83,2026-02-19T19:15:00.201818+00:00,btc-updown-5m-1771528200,"Bitcoin Up or Down - February 19, 2:10PM-2:15PM ET",19:10:00 UTC,19:15:00 UTC,67092.22,66910.21,-182.01,DOWN,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
84,2026-02-19T19:25:00.225985+00:00,btc-updown-5m-1771528800,"Bitcoin Up or Down - February 19, 2:20PM-2:25PM ET",19:20:00 UTC,19:25:00 UTC,66964.01,67049.99,85.98,UP,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
85,2026-02-19T19:35:00.218531+00:00,btc-updown-5m-1771529400,"Bitcoin Up or Down - February 19, 2:30PM-2:35PM ET",19:30:00 UTC,19:35:00 UTC,66935.40,66899.76,-35.64,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
86,2026-02-19T19:45:00.250572+00:00,btc-updown-5m-1771530000,"Bitcoin Up or Down - February 19, 2:40PM-2:45PM ET",19:40:00 UTC,19:45:00 UTC,66737.65,66876.77,139.12,UP,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
87,2026-02-19T19:55:00.321912+00:00,btc-updown-5m-1771530600,"Bitcoin Up or Down - February 19, 2:50PM-2:55PM ET",19:50:00 UTC,19:55:00 UTC,66845.10,67027.07,181.97,UP,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
88,2026-02-19T20:05:00.291702+00:00,btc-updown-5m-1771531200,"Bitcoin Up or Down - February 19, 3:00PM-3:05PM ET",20:00:00 UTC,20:05:00 UTC,67050.00,67069.55,19.55,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
89,2026-02-19T20:15:00.281042+00:00,btc-updown-5m-1771531800,"Bitcoin Up or Down - February 19, 3:10PM-3:15PM ET",20:10:00 UTC,20:15:00 UTC,67003.98,66986.85,-17.13,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
90,2026-02-19T20:25:00.330224+00:00,btc-updown-5m-1771532400,"Bitcoin Up or Down - February 19, 3:20PM-3:25PM ET",20:20:00 UTC,20:25:00 UTC,66921.08,66911.16,-9.92,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
91,2026-02-19T20:35:00.428232+00:00,btc-updown-5m-1771533000,"Bitcoin Up or Down - February 19, 3:30PM-3:35PM ET",20:30:00 UTC,20:35:00 UTC,66910.23,67004.01,93.78,UP,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
92,2026-02-19T20:45:00.512434+00:00,btc-updown-5m-1771533600,"Bitcoin Up or Down - February 19, 3:40PM-3:45PM ET",20:40:00 UTC,20:45:00 UTC,66899.99,66953.77,53.78,UP,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
93,2026-02-19T20:55:00.459452+00:00,btc-updown-5m-1771534200,"Bitcoin Up or Down - February 19, 3:50PM-3:55PM ET",20:50:00 UTC,20:55:00 UTC,67083.60,67127.21,43.61,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
94,2026-02-19T21:05:00.449815+00:00,btc-updown-5m-1771534800,"Bitcoin Up or Down - February 19, 4:00PM-4:05PM ET",21:00:00 UTC,21:05:00 UTC,67128.58,67124.71,-3.87,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
95,2026-02-19T21:15:00.757256+00:00,btc-updown-5m-1771535400,"Bitcoin Up or Down - February 19, 4:10PM-4:15PM ET",21:10:00 UTC,21:15:00 UTC,67114.00,67027.91,-86.09,DOWN,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
96,2026-02-19T21:25:00.749936+00:00,btc-updown-5m-1771536000,"Bitcoin Up or Down - February 19, 4:20PM-4:25PM ET",21:20:00 UTC,21:25:00 UTC,67036.20,67000.00,-36.20,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
97,2026-02-19T21:35:00.733695+00:00,btc-updown-5m-1771536600,"Bitcoin Up or Down - February 19, 4:30PM-4:35PM ET",21:30:00 UTC,21:35:00 UTC,67030.32,67012.59,-17.73,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
98,2026-02-19T21:45:00.766823+00:00,btc-updown-5m-1771537200,"Bitcoin Up or Down - February 19, 4:40PM-4:45PM ET",21:40:00 UTC,21:45:00 UTC,67000.00,66958.00,-42.00,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
99,2026-02-19T21:55:00.857418+00:00,btc-updown-5m-1771537800,"Bitcoin Up or Down - February 19, 4:50PM-4:55PM ET",21:50:00 UTC,21:55:00 UTC,66978.24,66918.09,-60.15,DOWN,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
100,2026-02-19T22:05:00.888606+00:00,btc-updown-5m-1771538400,"Bitcoin Up or Down - February 19, 5:00PM-5:05PM ET",22:00:00 UTC,22:05:00 UTC,66916.51,66771.72,-144.79,DOWN,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
101,2026-02-19T22:15:00.854117+00:00,btc-updown-5m-1771539000,"Bitcoin Up or Down - February 19, 5:10PM-5:15PM ET",22:10:00 UTC,22:15:00 UTC,66831.00,66875.03,44.03,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
102,2026-02-19T22:25:00.862315+00:00,btc-updown-5m-1771539600,"Bitcoin Up or Down - February 19, 5:20PM-5:25PM ET",22:20:00 UTC,22:25:00 UTC,66842.77,66797.00,-45.77,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
103,2026-02-19T22:35:00.920982+00:00,btc-updown-5m-1771540200,"Bitcoin Up or Down - February 19, 5:30PM-5:35PM ET",22:30:00 UTC,22:35:00 UTC,66772.00,66697.48,-74.52,DOWN,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
104,2026-02-19T22:45:00.992861+00:00,btc-updown-5m-1771540800,"Bitcoin Up or Down - February 19, 5:40PM-5:45PM ET",22:40:00 UTC,22:45:00 UTC,66700.00,66841.92,141.92,UP,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
105,2026-02-19T22:55:00.155619+00:00,btc-updown-5m-1771541400,"Bitcoin Up or Down - February 19, 5:50PM-5:55PM ET",22:50:00 UTC,22:55:00 UTC,66823.63,66922.62,98.99,UP,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
106,2026-02-19T23:05:00.075733+00:00,btc-updown-5m-1771542000,"Bitcoin Up or Down - February 19, 6:00PM-6:05PM ET",23:00:00 UTC,23:05:00 UTC,66919.31,66880.71,-38.60,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
107,2026-02-19T23:15:00.057042+00:00,btc-updown-5m-1771542600,"Bitcoin Up or Down - February 19, 6:10PM-6:15PM ET",23:10:00 UTC,23:15:00 UTC,66875.29,66850.77,-24.52,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
108,2026-02-19T23:25:00.193827+00:00,btc-updown-5m-1771543200,"Bitcoin Up or Down - February 19, 6:20PM-6:25PM ET",23:20:00 UTC,23:25:00 UTC,66925.20,66988.43,63.23,UP,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
109,2026-02-19T23:35:00.199128+00:00,btc-updown-5m-1771543800,"Bitcoin Up or Down - February 19, 6:30PM-6:35PM ET",23:30:00 UTC,23:35:00 UTC,66990.49,66964.10,-26.39,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
110,2026-02-19T23:45:00.216859+00:00,btc-updown-5m-1771544400,"Bitcoin Up or Down - February 19, 6:40PM-6:45PM ET",23:40:00 UTC,23:45:00 UTC,66973.21,66965.49,-7.72,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
111,2026-02-19T23:55:00.235863+00:00,btc-updown-5m-1771545000,"Bitcoin Up or Down - February 19, 6:50PM-6:55PM ET",23:50:00 UTC,23:55:00 UTC,66961.95,66976.73,14.78,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
112,2026-02-20T00:05:00.218460+00:00,btc-updown-5m-1771545600,"Bitcoin Up or Down - February 19, 7:00PM-7:05PM ET",00:00:00 UTC,00:05:00 UTC,67002.85,66967.76,-35.09,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
113,2026-02-20T00:15:00.246975+00:00,btc-updown-5m-1771546200,"Bitcoin Up or Down - February 19, 7:10PM-7:15PM ET",00:10:00 UTC,00:15:00 UTC,66979.50,67191.72,212.22,UP,SKIP_NO_ASKS,,0.0000,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
114,2026-02-20T00:25:00.214805+00:00,btc-updown-5m-1771546800,"Bitcoin Up or Down - February 19, 7:20PM-7:25PM ET",00:20:00 UTC,00:25:00 UTC,67168.00,67243.20,75.20,UP,SKIP_THIN_BOOK,,0.9300,0.00,False,0.0000,0.00,0.1250,10.1250,100.0
