candle_num,timestamp,slug,title,candle_start,candle_end,btc_open,btc_close,btc_delta,actual_direction,decision,side_bought,buy_price,bet_amount,won,pnl,pnl_pct,cumulative_pnl,balance,win_rate
12,2026-02-20T20:45:00.042403+00:00,btc-updown-5m-1771620000,"Bitcoin Up or Down - February 20, 3:40PM-3:45PM ET",20:40:00 UTC,20:45:00 UTC,67679.24,67734.00,54.76,UP,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,0.3763,10.3763,100.0
13,2026-02-20T20:55:00.015612+00:00,btc-updown-5m-1771620600,"Bitcoin Up or Down - February 20, 3:50PM-3:55PM ET",20:50:00 UTC,20:55:00 UTC,67703.76,67682.15,-21.61,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.3763,10.3763,100.0
14,2026-02-20T21:05:00.032129+00:00,btc-updown-5m-1771621200,"Bitcoin Up or Down - February 20, 4:00PM-4:05PM ET",21:00:00 UTC,21:05:00 UTC,67754.21,67664.57,-89.64,DOWN,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,0.3763,10.3763,100.0
15,2026-02-20T21:15:00.050892+00:00,btc-updown-5m-1771621800,"Bitcoin Up or Down - February 20, 4:10PM-4:15PM ET",21:10:00 UTC,21:15:00 UTC,67775.21,67720.54,-54.67,DOWN,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,0.3763,10.3763,100.0
16,2026-02-20T21:25:00.045875+00:00,btc-updown-5m-1771622400,"Bitcoin Up or Down - February 20, 4:20PM-4:25PM ET",21:20:00 UTC,21:25:00 UTC,67731.99,67721.85,-10.14,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.3763,10.3763,100.0
17,2026-02-20T21:35:00.001756+00:00,btc-updown-5m-1771623000,"Bitcoin Up or Down - February 20, 4:30PM-4:35PM ET",21:30:00 UTC,21:35:00 UTC,67746.05,67736.28,-9.77,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.3763,10.3763,100.0
18,2026-02-20T21:45:00.049604+00:00,btc-updown-5m-1771623600,"Bitcoin Up or Down - February 20, 4:40PM-4:45PM ET",21:40:00 UTC,21:45:00 UTC,67799.71,67764.00,-35.71,DOWN,BUY_DOWN,DOWN,0.9700,3.00,True,0.0928,3.09,0.4691,10.4691,100.0
19,2026-02-20T21:55:00.031464+00:00,btc-updown-5m-1771624200,"Bitcoin Up or Down - February 20, 4:50PM-4:55PM ET",21:50:00 UTC,21:55:00 UTC,67801.82,67796.31,-5.51,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.4691,10.4691,100.0
20,2026-02-20T22:05:00.007113+00:00,btc-updown-5m-1771624800,"Bitcoin Up or Down - February 20, 5:00PM-5:05PM ET",22:00:00 UTC,22:05:00 UTC,67822.02,67788.81,-33.21,DOWN,SKIP_EXPENSIVE,,0.9800,0.00,False,0.0000,0.00,0.4691,10.4691,100.0
21,2026-02-20T22:15:00.013968+00:00,btc-updown-5m-1771625400,"Bitcoin Up or Down - February 20, 5:10PM-5:15PM ET",22:10:00 UTC,22:15:00 UTC,67746.72,67659.40,-87.32,DOWN,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,0.4691,10.4691,100.0
22,2026-02-20T22:25:00.035581+00:00,btc-updown-5m-1771626000,"Bitcoin Up or Down - February 20, 5:20PM-5:25PM ET",22:20:00 UTC,22:25:00 UTC,67777.03,67976.00,198.97,UP,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,0.4691,10.4691,100.0
23,2026-02-20T22:35:00.027719+00:00,btc-updown-5m-1771626600,"Bitcoin Up or Down - February 20, 5:30PM-5:35PM ET",22:30:00 UTC,22:35:00 UTC,67936.49,67979.67,43.18,UP,BUY_UP,UP,0.9700,3.00,True,0.0928,3.09,0.5619,10.5619,100.0
24,2026-02-20T22:45:00.024779+00:00,btc-updown-5m-1771627200,"Bitcoin Up or Down - February 20, 5:40PM-5:45PM ET",22:40:00 UTC,22:45:00 UTC,68017.19,67963.75,-53.44,DOWN,BUY_DOWN,DOWN,0.9700,3.00,True,0.0928,3.09,0.6547,10.6547,100.0
25,2026-02-20T22:55:00.021708+00:00,btc-updown-5m-1771627800,"Bitcoin Up or Down - February 20, 5:50PM-5:55PM ET",22:50:00 UTC,22:55:00 UTC,68013.41,68049.95,36.54,UP,SKIP_EXPENSIVE,,0.9800,0.00,False,0.0000,0.00,0.6547,10.6547,100.0
26,2026-02-20T23:05:00.041056+00:00,btc-updown-5m-1771628400,"Bitcoin Up or Down - February 20, 6:00PM-6:05PM ET",23:00:00 UTC,23:05:00 UTC,68074.02,68116.50,42.48,UP,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,0.6547,10.6547,100.0
27,2026-02-20T23:15:00.032519+00:00,btc-updown-5m-1771629000,"Bitcoin Up or Down - February 20, 6:10PM-6:15PM ET",23:10:00 UTC,23:15:00 UTC,68072.29,68026.40,-45.89,DOWN,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,0.6547,10.6547,100.0
28,2026-02-20T23:25:00.051471+00:00,btc-updown-5m-1771629600,"Bitcoin Up or Down - February 20, 6:20PM-6:25PM ET",23:20:00 UTC,23:25:00 UTC,67990.50,67975.19,-15.31,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.6547,10.6547,100.0
29,2026-02-20T23:35:00.044457+00:00,btc-updown-5m-1771630200,"Bitcoin Up or Down - February 20, 6:30PM-6:35PM ET",23:30:00 UTC,23:35:00 UTC,67996.48,67975.49,-20.99,DOWN,SKIP_THIN_BOOK,,0.6000,0.00,False,0.0000,0.00,0.6547,10.6547,100.0
30,2026-02-20T23:45:00.039572+00:00,btc-updown-5m-1771630800,"Bitcoin Up or Down - February 20, 6:40PM-6:45PM ET",23:40:00 UTC,23:45:00 UTC,67914.01,67975.91,61.90,UP,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,0.6547,10.6547,100.0
31,2026-02-20T23:55:00.030218+00:00,btc-updown-5m-1771631400,"Bitcoin Up or Down - February 20, 6:50PM-6:55PM ET",23:50:00 UTC,23:55:00 UTC,67966.06,68016.97,50.91,UP,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,0.6547,10.6547,100.0
32,2026-02-21T00:05:00.023616+00:00,btc-updown-5m-1771632000,"Bitcoin Up or Down - February 20, 7:00PM-7:05PM ET",00:00:00 UTC,00:05:00 UTC,68022.00,68010.60,-11.40,DOWN,BUY_DOWN,DOWN,0.9700,3.00,True,0.0928,3.09,0.7475,10.7475,100.0
33,2026-02-21T00:15:00.032530+00:00,btc-updown-5m-1771632600,"Bitcoin Up or Down - February 20, 7:10PM-7:15PM ET",00:10:00 UTC,00:15:00 UTC,67976.85,68017.36,40.51,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.7475,10.7475,100.0
34,2026-02-21T00:25:00.033920+00:00,btc-updown-5m-1771633200,"Bitcoin Up or Down - February 20, 7:20PM-7:25PM ET",00:20:00 UTC,00:25:00 UTC,67951.25,67964.32,13.07,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.7475,10.7475,100.0
35,2026-02-21T00:35:00.051558+00:00,btc-updown-5m-1771633800,"Bitcoin Up or Down - February 20, 7:30PM-7:35PM ET",00:30:00 UTC,00:35:00 UTC,67927.99,67897.87,-30.12,DOWN,SKIP_WIDE_SPREAD,,0.9000,0.00,False,0.0000,0.00,0.7475,10.7475,100.0
36,2026-02-21T00:45:00.001223+00:00,btc-updown-5m-1771634400,"Bitcoin Up or Down - February 20, 7:40PM-7:45PM ET",00:40:00 UTC,00:45:00 UTC,67910.41,67840.67,-69.74,DOWN,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,0.7475,10.7475,100.0
37,2026-02-21T00:55:00.039206+00:00,btc-updown-5m-1771635000,"Bitcoin Up or Down - February 20, 7:50PM-7:55PM ET",00:50:00 UTC,00:55:00 UTC,67856.01,67870.45,14.44,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.7475,10.7475,100.0
38,2026-02-21T01:05:00.029183+00:00,btc-updown-5m-1771635600,"Bitcoin Up or Down - February 20, 8:00PM-8:05PM ET",01:00:00 UTC,01:05:00 UTC,67841.90,67884.53,42.63,UP,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,0.7475,10.7475,100.0
39,2026-02-21T01:15:00.023906+00:00,btc-updown-5m-1771636200,"Bitcoin Up or Down - February 20, 8:10PM-8:15PM ET",01:10:00 UTC,01:15:00 UTC,67903.99,67928.82,24.83,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.7475,10.7475,100.0
40,2026-02-21T01:25:00.037084+00:00,btc-updown-5m-1771636800,"Bitcoin Up or Down - February 20, 8:20PM-8:25PM ET",01:20:00 UTC,01:25:00 UTC,67872.81,67869.97,-2.84,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.7475,10.7475,100.0
41,2026-02-21T01:35:00.025628+00:00,btc-updown-5m-1771637400,"Bitcoin Up or Down - February 20, 8:30PM-8:35PM ET",01:30:00 UTC,01:35:00 UTC,67856.59,67879.14,22.55,UP,SKIP_EXPENSIVE,,0.9800,0.00,False,0.0000,0.00,0.7475,10.7475,100.0
42,2026-02-21T01:45:00.049855+00:00,btc-updown-5m-1771638000,"Bitcoin Up or Down - February 20, 8:40PM-8:45PM ET",01:40:00 UTC,01:45:00 UTC,67986.00,67976.28,-9.72,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.7475,10.7475,100.0
43,2026-02-21T01:55:00.028845+00:00,btc-updown-5m-1771638600,"Bitcoin Up or Down - February 20, 8:50PM-8:55PM ET",01:50:00 UTC,01:55:00 UTC,67994.49,67966.95,-27.54,DOWN,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,0.7475,10.7475,100.0
44,2026-02-21T02:05:00.025820+00:00,btc-updown-5m-1771639200,"Bitcoin Up or Down - February 20, 9:00PM-9:05PM ET",02:00:00 UTC,02:05:00 UTC,67958.85,67934.00,-24.85,DOWN,SKIP_WIDE_SPREAD,,0.6000,0.00,False,0.0000,0.00,0.7475,10.7475,100.0
45,2026-02-21T02:15:00.030531+00:00,btc-updown-5m-1771639800,"Bitcoin Up or Down - February 20, 9:10PM-9:15PM ET",02:10:00 UTC,02:15:00 UTC,67998.55,67989.01,-9.54,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.7475,10.7475,100.0
46,2026-02-21T02:25:00.003971+00:00,btc-updown-5m-1771640400,"Bitcoin Up or Down - February 20, 9:20PM-9:25PM ET",02:20:00 UTC,02:25:00 UTC,67987.31,68033.15,45.84,UP,SKIP_EXPENSIVE,,0.9800,0.00,False,0.0000,0.00,0.7475,10.7475,100.0
47,2026-02-21T02:35:00.033057+00:00,btc-updown-5m-1771641000,"Bitcoin Up or Down - February 20, 9:30PM-9:35PM ET",02:30:00 UTC,02:35:00 UTC,68055.22,68058.27,3.05,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.7475,10.7475,100.0
48,2026-02-21T02:45:00.015610+00:00,btc-updown-5m-1771641600,"Bitcoin Up or Down - February 20, 9:40PM-9:45PM ET",02:40:00 UTC,02:45:00 UTC,68071.54,68077.86,6.32,UP,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,0.7475,10.7475,100.0
49,2026-02-21T02:55:00.048958+00:00,btc-updown-5m-1771642200,"Bitcoin Up or Down - February 20, 9:50PM-9:55PM ET",02:50:00 UTC,02:55:00 UTC,68003.95,68008.50,4.55,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.7475,10.7475,100.0
50,2026-02-21T03:05:00.026158+00:00,btc-updown-5m-1771642800,"Bitcoin Up or Down - February 20, 10:00PM-10:05PM ET",03:00:00 UTC,03:05:00 UTC,68001.05,67796.17,-204.88,DOWN,SKIP_EXPENSIVE,,0.9800,0.00,False,0.0000,0.00,0.7475,10.7475,100.0
51,2026-02-21T03:15:00.004583+00:00,btc-updown-5m-1771643400,"Bitcoin Up or Down - February 20, 10:10PM-10:15PM ET",03:10:00 UTC,03:15:00 UTC,67712.75,67761.42,48.67,UP,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,0.7475,10.7475,100.0
52,2026-02-21T03:25:00.003385+00:00,btc-updown-5m-1771644000,"Bitcoin Up or Down - February 20, 10:20PM-10:25PM ET",03:20:00 UTC,03:25:00 UTC,67751.81,67812.73,60.92,UP,SKIP_EXPENSIVE,,0.9800,0.00,False,0.0000,0.00,0.7475,10.7475,100.0
53,2026-02-21T03:35:00.011683+00:00,btc-updown-5m-1771644600,"Bitcoin Up or Down - February 20, 10:30PM-10:35PM ET",03:30:00 UTC,03:35:00 UTC,67805.05,67808.58,3.53,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.7475,10.7475,100.0
54,2026-02-21T03:45:00.048527+00:00,btc-updown-5m-1771645200,"Bitcoin Up or Down - February 20, 10:40PM-10:45PM ET",03:40:00 UTC,03:45:00 UTC,67766.09,67616.93,-149.16,DOWN,SKIP_THIN_BOOK,,0.9700,0.00,False,0.0000,0.00,0.7475,10.7475,100.0
55,2026-02-21T03:55:00.038590+00:00,btc-updown-5m-1771645800,"Bitcoin Up or Down - February 20, 10:50PM-10:55PM ET",03:50:00 UTC,03:55:00 UTC,67630.26,67647.95,17.69,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.7475,10.7475,100.0
56,2026-02-21T04:05:00.030450+00:00,btc-updown-5m-1771646400,"Bitcoin Up or Down - February 20, 11:00PM-11:05PM ET",04:00:00 UTC,04:05:00 UTC,67667.76,67631.94,-35.82,DOWN,BUY_DOWN,DOWN,0.9700,3.00,True,0.0928,3.09,0.8403,10.8403,100.0
57,2026-02-21T04:15:00.031168+00:00,btc-updown-5m-1771647000,"Bitcoin Up or Down - February 20, 11:10PM-11:15PM ET",04:10:00 UTC,04:15:00 UTC,67686.17,67662.19,-23.98,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.8403,10.8403,100.0
58,2026-02-21T04:25:00.051234+00:00,btc-updown-5m-1771647600,"Bitcoin Up or Down - February 20, 11:20PM-11:25PM ET",04:20:00 UTC,04:25:00 UTC,67623.76,67671.35,47.59,UP,SKIP_EXPENSIVE,,0.9800,0.00,False,0.0000,0.00,0.8403,10.8403,100.0
59,2026-02-21T04:35:00.049931+00:00,btc-updown-5m-1771648200,"Bitcoin Up or Down - February 20, 11:30PM-11:35PM ET",04:30:00 UTC,04:35:00 UTC,67717.01,67707.26,-9.75,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,0.8403,10.8403,100.0
60,2026-02-21T04:45:00.050975+00:00,btc-updown-5m-1771648800,"Bitcoin Up or Down - February 20, 11:40PM-11:45PM ET",04:40:00 UTC,04:45:00 UTC,67701.69,67691.82,-9.87,DOWN,BUY_UP,UP,0.9300,5.00,False,-5.0000,-100.00,-4.1597,5.8403,85.7
61,2026-02-21T04:55:00.016491+00:00,btc-updown-5m-1771649400,"Bitcoin Up or Down - February 20, 11:50PM-11:55PM ET",04:50:00 UTC,04:55:00 UTC,67716.66,67749.20,32.54,UP,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,-4.1597,5.8403,85.7
62,2026-02-21T05:05:00.039102+00:00,btc-updown-5m-1771650000,"Bitcoin Up or Down - February 21, 12:00AM-12:05AM ET",05:00:00 UTC,05:05:00 UTC,67816.97,67845.22,28.25,UP,BUY_UP,UP,0.9700,3.00,True,0.0928,3.09,-4.0670,5.9330,87.5
63,2026-02-21T05:15:00.031665+00:00,btc-updown-5m-1771650600,"Bitcoin Up or Down - February 21, 12:10AM-12:15AM ET",05:10:00 UTC,05:15:00 UTC,67841.97,67848.19,6.22,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,-4.0670,5.9330,87.5
64,2026-02-21T05:25:00.043194+00:00,btc-updown-5m-1771651200,"Bitcoin Up or Down - February 21, 12:20AM-12:25AM ET",05:20:00 UTC,05:25:00 UTC,67855.04,67852.98,-2.06,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,-4.0670,5.9330,87.5
65,2026-02-21T05:35:00.044005+00:00,btc-updown-5m-1771651800,"Bitcoin Up or Down - February 21, 12:30AM-12:35AM ET",05:30:00 UTC,05:35:00 UTC,67866.89,67875.38,8.49,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,-4.0670,5.9330,87.5
66,2026-02-21T05:45:00.039002+00:00,btc-updown-5m-1771652400,"Bitcoin Up or Down - February 21, 12:40AM-12:45AM ET",05:40:00 UTC,05:45:00 UTC,67825.35,67858.55,33.20,UP,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,-4.0670,5.9330,87.5
67,2026-02-21T05:55:00.025156+00:00,btc-updown-5m-1771653000,"Bitcoin Up or Down - February 21, 12:50AM-12:55AM ET",05:50:00 UTC,05:55:00 UTC,67823.27,67867.86,44.59,UP,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,-4.0670,5.9330,87.5
68,2026-02-21T06:05:00.003186+00:00,btc-updown-5m-1771653600,"Bitcoin Up or Down - February 21, 1:00AM-1:05AM ET",06:00:00 UTC,06:05:00 UTC,67851.93,67877.91,25.98,UP,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,-4.0670,5.9330,87.5
69,2026-02-21T06:15:00.041686+00:00,btc-updown-5m-1771654200,"Bitcoin Up or Down - February 21, 1:10AM-1:15AM ET",06:10:00 UTC,06:15:00 UTC,67867.81,67917.32,49.51,UP,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,-4.0670,5.9330,87.5
70,2026-02-21T06:25:00.000742+00:00,btc-updown-5m-1771654800,"Bitcoin Up or Down - February 21, 1:20AM-1:25AM ET",06:20:00 UTC,06:25:00 UTC,67911.99,67888.50,-23.49,DOWN,BUY_DOWN,DOWN,0.9700,3.00,True,0.0928,3.09,-3.9742,6.0258,88.9
71,2026-02-21T06:35:00.011230+00:00,btc-updown-5m-1771655400,"Bitcoin Up or Down - February 21, 1:30AM-1:35AM ET",06:30:00 UTC,06:35:00 UTC,67873.26,67812.99,-60.27,DOWN,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,-3.9742,6.0258,88.9
72,2026-02-21T06:45:00.008970+00:00,btc-updown-5m-1771656000,"Bitcoin Up or Down - February 21, 1:40AM-1:45AM ET",06:40:00 UTC,06:45:00 UTC,67759.25,67783.71,24.46,UP,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,-3.9742,6.0258,88.9
73,2026-02-21T06:55:00.031044+00:00,btc-updown-5m-1771656600,"Bitcoin Up or Down - February 21, 1:50AM-1:55AM ET",06:50:00 UTC,06:55:00 UTC,67750.98,67778.83,27.85,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,-3.9742,6.0258,88.9
74,2026-02-21T07:05:00.029476+00:00,btc-updown-5m-1771657200,"Bitcoin Up or Down - February 21, 2:00AM-2:05AM ET",07:00:00 UTC,07:05:00 UTC,67793.39,67762.33,-31.06,DOWN,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,-3.9742,6.0258,88.9
75,2026-02-21T07:15:00.014117+00:00,btc-updown-5m-1771657800,"Bitcoin Up or Down - February 21, 2:10AM-2:15AM ET",07:10:00 UTC,07:15:00 UTC,67830.00,67825.45,-4.55,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,-3.9742,6.0258,88.9
76,2026-02-21T07:25:00.021462+00:00,btc-updown-5m-1771658400,"Bitcoin Up or Down - February 21, 2:20AM-2:25AM ET",07:20:00 UTC,07:25:00 UTC,67838.93,67850.02,11.09,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,-3.9742,6.0258,88.9
77,2026-02-21T07:35:00.018939+00:00,btc-updown-5m-1771659000,"Bitcoin Up or Down - February 21, 2:30AM-2:35AM ET",07:30:00 UTC,07:35:00 UTC,67856.01,67866.20,10.19,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,-3.9742,6.0258,88.9
78,2026-02-21T07:45:00.021896+00:00,btc-updown-5m-1771659600,"Bitcoin Up or Down - February 21, 2:40AM-2:45AM ET",07:40:00 UTC,07:45:00 UTC,67869.30,67834.08,-35.22,DOWN,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,-3.9742,6.0258,88.9
79,2026-02-21T07:55:00.050360+00:00,btc-updown-5m-1771660200,"Bitcoin Up or Down - February 21, 2:50AM-2:55AM ET",07:50:00 UTC,07:55:00 UTC,67842.32,67845.78,3.46,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,-3.9742,6.0258,88.9
80,2026-02-21T08:05:00.024325+00:00,btc-updown-5m-1771660800,"Bitcoin Up or Down - February 21, 3:00AM-3:05AM ET",08:00:00 UTC,08:05:00 UTC,67856.01,67861.69,5.68,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,-3.9742,6.0258,88.9
81,2026-02-21T08:15:00.004700+00:00,btc-updown-5m-1771661400,"Bitcoin Up or Down - February 21, 3:10AM-3:15AM ET",08:10:00 UTC,08:15:00 UTC,67893.80,67910.50,16.70,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,-3.9742,6.0258,88.9
82,2026-02-21T08:25:00.041337+00:00,btc-updown-5m-1771662000,"Bitcoin Up or Down - February 21, 3:20AM-3:25AM ET",08:20:00 UTC,08:25:00 UTC,67941.03,67964.02,22.99,UP,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,-3.9742,6.0258,88.9
83,2026-02-21T08:35:00.006219+00:00,btc-updown-5m-1771662600,"Bitcoin Up or Down - February 21, 3:30AM-3:35AM ET",08:30:00 UTC,08:35:00 UTC,67980.85,67988.94,8.09,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,-3.9742,6.0258,88.9
84,2026-02-21T08:45:00.047637+00:00,btc-updown-5m-1771663200,"Bitcoin Up or Down - February 21, 3:40AM-3:45AM ET",08:40:00 UTC,08:45:00 UTC,67943.37,68000.02,56.65,UP,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,-3.9742,6.0258,88.9
85,2026-02-21T08:55:00.030043+00:00,btc-updown-5m-1771663800,"Bitcoin Up or Down - February 21, 3:50AM-3:55AM ET",08:50:00 UTC,08:55:00 UTC,67989.95,68018.85,28.90,UP,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,-3.9742,6.0258,88.9
86,2026-02-21T09:05:00.050637+00:00,btc-updown-5m-1771664400,"Bitcoin Up or Down - February 21, 4:00AM-4:05AM ET",09:00:00 UTC,09:05:00 UTC,68055.04,68035.42,-19.62,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,-3.9742,6.0258,88.9
87,2026-02-21T09:15:00.040796+00:00,btc-updown-5m-1771665000,"Bitcoin Up or Down - February 21, 4:10AM-4:15AM ET",09:10:00 UTC,09:15:00 UTC,67978.90,68000.27,21.37,UP,SKIP_EXPENSIVE,,0.9800,0.00,False,0.0000,0.00,-3.9742,6.0258,88.9
88,2026-02-21T09:25:00.004981+00:00,btc-updown-5m-1771665600,"Bitcoin Up or Down - February 21, 4:20AM-4:25AM ET",09:20:00 UTC,09:25:00 UTC,68116.51,68272.30,155.79,UP,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,-3.9742,6.0258,88.9
89,2026-02-21T09:35:00.024447+00:00,btc-updown-5m-1771666200,"Bitcoin Up or Down - February 21, 4:30AM-4:35AM ET",09:30:00 UTC,09:35:00 UTC,68235.09,68209.84,-25.25,DOWN,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,-3.9742,6.0258,88.9
