candle_num,timestamp,slug,title,candle_start,candle_end,btc_open,btc_close,btc_delta,actual_direction,decision,side_bought,buy_price,bet_amount,won,pnl,pnl_pct,cumulative_pnl,balance,win_rate
176,2026-02-21T09:30:00.005484+00:00,btc-updown-5m-1771665900,"Bitcoin Up or Down - February 21, 4:25AM-4:30AM ET",09:25:00 UTC,09:30:00 UTC,68272.31,68235.09,-37.22,DOWN,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,-6.6929,3.3071,75.0
180,2026-02-21T09:40:00.005436+00:00,btc-updown-5m-1771666500,"Bitcoin Up or Down - February 21, 4:35AM-4:40AM ET",09:35:00 UTC,09:40:00 UTC,68209.84,68224.77,14.93,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,-6.6929,3.3071,75.0
184,2026-02-21T09:50:00.025549+00:00,btc-updown-5m-1771667100,"Bitcoin Up or Down - February 21, 4:45AM-4:50AM ET",09:45:00 UTC,09:50:00 UTC,68194.90,68205.97,11.07,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,-6.6929,3.3071,75.0
188,2026-02-21T10:00:00.000636+00:00,btc-updown-5m-1771667700,"Bitcoin Up or Down - February 21, 4:55AM-5:00AM ET",09:55:00 UTC,10:00:00 UTC,68147.02,68147.53,0.51,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,-6.6929,3.3071,75.0
192,2026-02-21T10:10:00.015074+00:00,btc-updown-5m-1771668300,"Bitcoin Up or Down - February 21, 5:05AM-5:10AM ET",10:05:00 UTC,10:10:00 UTC,68224.40,68206.91,-17.49,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,-6.6929,3.3071,75.0
196,2026-02-21T10:20:00.012737+00:00,btc-updown-5m-1771668900,"Bitcoin Up or Down - February 21, 5:15AM-5:20AM ET",10:15:00 UTC,10:20:00 UTC,68182.25,68150.57,-31.68,DOWN,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,-6.6929,3.3071,75.0
200,2026-02-21T10:30:00.004147+00:00,btc-updown-5m-1771669500,"Bitcoin Up or Down - February 21, 5:25AM-5:30AM ET",10:25:00 UTC,10:30:00 UTC,68191.91,68184.94,-6.97,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,-6.6929,3.3071,75.0
204,2026-02-21T10:40:00.048787+00:00,btc-updown-5m-1771670100,"Bitcoin Up or Down - February 21, 5:35AM-5:40AM ET",10:35:00 UTC,10:40:00 UTC,68181.82,68213.73,31.91,UP,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,-6.6929,3.3071,75.0
208,2026-02-21T10:50:00.043661+00:00,btc-updown-5m-1771670700,"Bitcoin Up or Down - February 21, 5:45AM-5:50AM ET",10:45:00 UTC,10:50:00 UTC,68223.74,68204.00,-19.74,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,-6.6929,3.3071,75.0
212,2026-02-21T11:00:00.034753+00:00,btc-updown-5m-1771671300,"Bitcoin Up or Down - February 21, 5:55AM-6:00AM ET",10:55:00 UTC,11:00:00 UTC,68164.30,68215.54,51.24,UP,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,-6.6929,3.3071,75.0
216,2026-02-21T11:10:00.036015+00:00,btc-updown-5m-1771671900,"Bitcoin Up or Down - February 21, 6:05AM-6:10AM ET",11:05:00 UTC,11:10:00 UTC,68210.72,68260.78,50.06,UP,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,-6.6929,3.3071,75.0
220,2026-02-21T11:20:00.040239+00:00,btc-updown-5m-1771672500,"Bitcoin Up or Down - February 21, 6:15AM-6:20AM ET",11:15:00 UTC,11:20:00 UTC,68266.00,68246.01,-19.99,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,-6.6929,3.3071,75.0
224,2026-02-21T11:30:00.005431+00:00,btc-updown-5m-1771673100,"Bitcoin Up or Down - February 21, 6:25AM-6:30AM ET",11:25:00 UTC,11:30:00 UTC,68191.63,68185.60,-6.03,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,-6.6929,3.3071,75.0
228,2026-02-21T11:40:00.048873+00:00,btc-updown-5m-1771673700,"Bitcoin Up or Down - February 21, 6:35AM-6:40AM ET",11:35:00 UTC,11:40:00 UTC,68133.49,68144.97,11.48,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,-6.6929,3.3071,75.0
232,2026-02-21T11:50:00.005375+00:00,btc-updown-5m-1771674300,"Bitcoin Up or Down - February 21, 6:45AM-6:50AM ET",11:45:00 UTC,11:50:00 UTC,68094.00,68088.00,-6.00,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,-6.6929,3.3071,75.0
236,2026-02-21T12:00:00.017144+00:00,btc-updown-5m-1771674900,"Bitcoin Up or Down - February 21, 6:55AM-7:00AM ET",11:55:00 UTC,12:00:00 UTC,68108.00,68092.45,-15.55,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,-6.6929,3.3071,75.0
240,2026-02-21T12:10:00.050902+00:00,btc-updown-5m-1771675500,"Bitcoin Up or Down - February 21, 7:05AM-7:10AM ET",12:05:00 UTC,12:10:00 UTC,68117.56,68010.36,-107.20,DOWN,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,-6.6929,3.3071,75.0
244,2026-02-21T12:20:00.014583+00:00,btc-updown-5m-1771676100,"Bitcoin Up or Down - February 21, 7:15AM-7:20AM ET",12:15:00 UTC,12:20:00 UTC,67989.96,67982.26,-7.70,DOWN,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,-6.6929,3.3071,75.0
248,2026-02-21T12:30:00.014354+00:00,btc-updown-5m-1771676700,"Bitcoin Up or Down - February 21, 7:25AM-7:30AM ET",12:25:00 UTC,12:30:00 UTC,67997.93,67968.00,-29.93,DOWN,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,-6.6929,3.3071,75.0
252,2026-02-21T12:40:00.033499+00:00,btc-updown-5m-1771677300,"Bitcoin Up or Down - February 21, 7:35AM-7:40AM ET",12:35:00 UTC,12:40:00 UTC,67955.60,68026.57,70.97,UP,SKIP_EXPENSIVE,,0.9990,0.00,False,0.0000,0.00,-6.6929,3.3071,75.0
256,2026-02-21T12:50:00.016737+00:00,btc-updown-5m-1771677900,"Bitcoin Up or Down - February 21, 7:45AM-7:50AM ET",12:45:00 UTC,12:50:00 UTC,68031.30,68126.00,94.70,UP,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,-6.6929,3.3071,75.0
260,2026-02-21T13:00:00.016388+00:00,btc-updown-5m-1771678500,"Bitcoin Up or Down - February 21, 7:55AM-8:00AM ET",12:55:00 UTC,13:00:00 UTC,68184.68,68203.42,18.74,UP,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,-6.6929,3.3071,75.0
264,2026-02-21T13:10:00.020950+00:00,btc-updown-5m-1771679100,"Bitcoin Up or Down - February 21, 8:05AM-8:10AM ET",13:05:00 UTC,13:10:00 UTC,68160.01,68182.86,22.85,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,-6.6929,3.3071,75.0
268,2026-02-21T13:20:00.049932+00:00,btc-updown-5m-1771679700,"Bitcoin Up or Down - February 21, 8:15AM-8:20AM ET",13:15:00 UTC,13:20:00 UTC,68147.29,68140.89,-6.40,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,-6.6929,3.3071,75.0
272,2026-02-21T13:30:00.048406+00:00,btc-updown-5m-1771680300,"Bitcoin Up or Down - February 21, 8:25AM-8:30AM ET",13:25:00 UTC,13:30:00 UTC,68179.87,68237.93,58.06,UP,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,-6.6929,3.3071,75.0
276,2026-02-21T13:40:00.049960+00:00,btc-updown-5m-1771680900,"Bitcoin Up or Down - February 21, 8:35AM-8:40AM ET",13:35:00 UTC,13:40:00 UTC,68197.87,68209.23,11.36,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,-6.6929,3.3071,75.0
280,2026-02-21T13:50:00.047276+00:00,btc-updown-5m-1771681500,"Bitcoin Up or Down - February 21, 8:45AM-8:50AM ET",13:45:00 UTC,13:50:00 UTC,68167.62,68216.80,49.18,UP,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,-6.6929,3.3071,75.0
284,2026-02-21T14:00:00.035702+00:00,btc-updown-5m-1771682100,"Bitcoin Up or Down - February 21, 8:55AM-9:00AM ET",13:55:00 UTC,14:00:00 UTC,68202.42,68259.99,57.57,UP,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,-6.6929,3.3071,75.0
288,2026-02-21T14:10:00.033951+00:00,btc-updown-5m-1771682700,"Bitcoin Up or Down - February 21, 9:05AM-9:10AM ET",14:05:00 UTC,14:10:00 UTC,68215.70,68245.86,30.16,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,-6.6929,3.3071,75.0
292,2026-02-21T14:20:00.039998+00:00,btc-updown-5m-1771683300,"Bitcoin Up or Down - February 21, 9:15AM-9:20AM ET",14:15:00 UTC,14:20:00 UTC,68262.24,68243.30,-18.94,DOWN,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,-6.6929,3.3071,75.0
296,2026-02-21T14:30:00.029136+00:00,btc-updown-5m-1771683900,"Bitcoin Up or Down - February 21, 9:25AM-9:30AM ET",14:25:00 UTC,14:30:00 UTC,68499.99,68432.81,-67.18,DOWN,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,-6.6929,3.3071,75.0
300,2026-02-21T14:40:00.023420+00:00,btc-updown-5m-1771684500,"Bitcoin Up or Down - February 21, 9:35AM-9:40AM ET",14:35:00 UTC,14:40:00 UTC,68536.87,68530.39,-6.48,DOWN,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,-6.6929,3.3071,75.0
304,2026-02-21T14:50:00.007694+00:00,btc-updown-5m-1771685100,"Bitcoin Up or Down - February 21, 9:45AM-9:50AM ET",14:45:00 UTC,14:50:00 UTC,68541.68,68480.43,-61.25,DOWN,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,-6.6929,3.3071,75.0
308,2026-02-21T15:00:00.006180+00:00,btc-updown-5m-1771685700,"Bitcoin Up or Down - February 21, 9:55AM-10:00AM ET",14:55:00 UTC,15:00:00 UTC,68486.99,68450.01,-36.98,DOWN,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,-6.6929,3.3071,75.0
312,2026-02-21T15:10:00.044831+00:00,btc-updown-5m-1771686300,"Bitcoin Up or Down - February 21, 10:05AM-10:10AM ET",15:05:00 UTC,15:10:00 UTC,68440.30,68481.79,41.49,UP,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,-6.6929,3.3071,75.0
316,2026-02-21T15:20:00.021437+00:00,btc-updown-5m-1771686900,"Bitcoin Up or Down - February 21, 10:15AM-10:20AM ET",15:15:00 UTC,15:20:00 UTC,68489.47,68542.88,53.41,UP,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,-6.6929,3.3071,75.0
320,2026-02-21T15:30:00.032100+00:00,btc-updown-5m-1771687500,"Bitcoin Up or Down - February 21, 10:25AM-10:30AM ET",15:25:00 UTC,15:30:00 UTC,68528.62,68453.61,-75.01,DOWN,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,-6.6929,3.3071,75.0
324,2026-02-21T15:40:00.034887+00:00,btc-updown-5m-1771688100,"Bitcoin Up or Down - February 21, 10:35AM-10:40AM ET",15:35:00 UTC,15:40:00 UTC,68526.00,68512.94,-13.06,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,-6.6929,3.3071,75.0
328,2026-02-21T15:50:00.035284+00:00,btc-updown-5m-1771688700,"Bitcoin Up or Down - February 21, 10:45AM-10:50AM ET",15:45:00 UTC,15:50:00 UTC,68631.72,68663.69,31.97,UP,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,-6.6929,3.3071,75.0
332,2026-02-21T16:00:00.015465+00:00,btc-updown-5m-1771689300,"Bitcoin Up or Down - February 21, 10:55AM-11:00AM ET",15:55:00 UTC,16:00:00 UTC,68619.20,68615.00,-4.20,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,-6.6929,3.3071,75.0
336,2026-02-21T16:10:00.015412+00:00,btc-updown-5m-1771689900,"Bitcoin Up or Down - February 21, 11:05AM-11:10AM ET",16:05:00 UTC,16:10:00 UTC,68402.41,68421.01,18.60,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,-6.6929,3.3071,75.0
340,2026-02-21T16:20:00.018760+00:00,btc-updown-5m-1771690500,"Bitcoin Up or Down - February 21, 11:15AM-11:20AM ET",16:15:00 UTC,16:20:00 UTC,68354.00,68262.35,-91.65,DOWN,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,-6.6929,3.3071,75.0
344,2026-02-21T16:30:00.041139+00:00,btc-updown-5m-1771691100,"Bitcoin Up or Down - February 21, 11:25AM-11:30AM ET",16:25:00 UTC,16:30:00 UTC,68193.05,68274.36,81.31,UP,SKIP_EXPENSIVE,,0.9800,0.00,False,0.0000,0.00,-6.6929,3.3071,75.0
348,2026-02-21T16:40:00.049086+00:00,btc-updown-5m-1771691700,"Bitcoin Up or Down - February 21, 11:35AM-11:40AM ET",16:35:00 UTC,16:40:00 UTC,68221.55,68350.50,128.95,UP,SKIP_EXPENSIVE,,0.9800,0.00,False,0.0000,0.00,-6.6929,3.3071,75.0
352,2026-02-21T16:50:00.004741+00:00,btc-updown-5m-1771692300,"Bitcoin Up or Down - February 21, 11:45AM-11:50AM ET",16:45:00 UTC,16:50:00 UTC,68348.31,68313.68,-34.63,DOWN,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,-6.6929,3.3071,75.0
356,2026-02-21T17:00:00.038914+00:00,btc-updown-5m-1771692900,"Bitcoin Up or Down - February 21, 11:55AM-12:00PM ET",16:55:00 UTC,17:00:00 UTC,68350.49,68322.60,-27.89,DOWN,SKIP_EXPENSIVE,,0.9800,0.00,False,0.0000,0.00,-6.6929,3.3071,75.0
360,2026-02-21T17:10:00.009866+00:00,btc-updown-5m-1771693500,"Bitcoin Up or Down - February 21, 12:05PM-12:10PM ET",17:05:00 UTC,17:10:00 UTC,68322.61,68277.40,-45.21,DOWN,SKIP_EXPENSIVE,,0.9800,0.00,False,0.0000,0.00,-6.6929,3.3071,75.0
364,2026-02-21T17:20:00.026415+00:00,btc-updown-5m-1771694100,"Bitcoin Up or Down - February 21, 12:15PM-12:20PM ET",17:15:00 UTC,17:20:00 UTC,68278.59,68238.47,-40.12,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,-6.6929,3.3071,75.0
368,2026-02-21T17:30:00.006455+00:00,btc-updown-5m-1771694700,"Bitcoin Up or Down - February 21, 12:25PM-12:30PM ET",17:25:00 UTC,17:30:00 UTC,68251.88,68283.38,31.50,UP,BUY_UP,UP,0.9300,3.00,True,0.2258,7.53,-6.4671,3.5329,77.8
372,2026-02-21T17:40:00.018977+00:00,btc-updown-5m-1771695300,"Bitcoin Up or Down - February 21, 12:35PM-12:40PM ET",17:35:00 UTC,17:40:00 UTC,68294.10,68351.97,57.87,UP,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,-6.4671,3.5329,77.8
376,2026-02-21T17:50:00.023070+00:00,btc-updown-5m-1771695900,"Bitcoin Up or Down - February 21, 12:45PM-12:50PM ET",17:45:00 UTC,17:50:00 UTC,68425.60,68441.99,16.39,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,-6.4671,3.5329,77.8
380,2026-02-21T18:00:00.006196+00:00,btc-updown-5m-1771696500,"Bitcoin Up or Down - February 21, 12:55PM-1:00PM ET",17:55:00 UTC,18:00:00 UTC,68442.24,68437.45,-4.79,DOWN,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,-6.4671,3.5329,77.8
384,2026-02-21T18:10:00.014609+00:00,btc-updown-5m-1771697100,"Bitcoin Up or Down - February 21, 1:05PM-1:10PM ET",18:05:00 UTC,18:10:00 UTC,68413.05,68383.08,-29.97,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,-6.4671,3.5329,77.8
388,2026-02-21T18:20:00.019362+00:00,btc-updown-5m-1771697700,"Bitcoin Up or Down - February 21, 1:15PM-1:20PM ET",18:15:00 UTC,18:20:00 UTC,68419.26,68497.89,78.63,UP,BUY_UP,UP,0.6100,3.53,True,2.2587,63.93,-4.2084,5.7916,80.0
389,2026-02-21T18:30:00.032389+00:00,btc-updown-5m-1771698300,"Bitcoin Up or Down - February 21, 1:25PM-1:30PM ET",18:25:00 UTC,18:30:00 UTC,68520.09,68490.45,-29.64,DOWN,BUY_DOWN,DOWN,0.9400,5.00,True,0.3191,6.38,-3.8892,6.1108,81.8
390,2026-02-21T18:40:00.020171+00:00,btc-updown-5m-1771698900,"Bitcoin Up or Down - February 21, 1:35PM-1:40PM ET",18:35:00 UTC,18:40:00 UTC,68498.75,68540.67,41.92,UP,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,-3.8892,6.1108,81.8
391,2026-02-21T18:50:00.035823+00:00,btc-updown-5m-1771699500,"Bitcoin Up or Down - February 21, 1:45PM-1:50PM ET",18:45:00 UTC,18:50:00 UTC,68546.04,68612.01,65.97,UP,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,-3.8892,6.1108,81.8
392,2026-02-21T19:00:00.038148+00:00,btc-updown-5m-1771700100,"Bitcoin Up or Down - February 21, 1:55PM-2:00PM ET",18:55:00 UTC,19:00:00 UTC,68628.65,68574.00,-54.65,DOWN,BUY_DOWN,DOWN,0.8900,5.00,True,0.6180,12.36,-3.2712,6.7288,83.3
393,2026-02-21T19:10:00.014194+00:00,btc-updown-5m-1771700700,"Bitcoin Up or Down - February 21, 2:05PM-2:10PM ET",19:05:00 UTC,19:10:00 UTC,68554.93,68643.98,89.05,UP,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,-3.2712,6.7288,83.3
394,2026-02-21T19:20:00.037694+00:00,btc-updown-5m-1771701300,"Bitcoin Up or Down - February 21, 2:15PM-2:20PM ET",19:15:00 UTC,19:20:00 UTC,68591.34,68599.99,8.65,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,-3.2712,6.7288,83.3
395,2026-02-21T19:30:00.021927+00:00,btc-updown-5m-1771701900,"Bitcoin Up or Down - February 21, 2:25PM-2:30PM ET",19:25:00 UTC,19:30:00 UTC,68588.08,68573.69,-14.39,DOWN,SKIP_WIDE_SPREAD,,0.2700,0.00,False,0.0000,0.00,-3.2712,6.7288,83.3
396,2026-02-21T19:40:00.028074+00:00,btc-updown-5m-1771702500,"Bitcoin Up or Down - February 21, 2:35PM-2:40PM ET",19:35:00 UTC,19:40:00 UTC,68603.27,68615.40,12.13,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,-3.2712,6.7288,83.3
397,2026-02-21T19:50:00.016511+00:00,btc-updown-5m-1771703100,"Bitcoin Up or Down - February 21, 2:45PM-2:50PM ET",19:45:00 UTC,19:50:00 UTC,68608.93,68602.00,-6.93,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,-3.2712,6.7288,83.3
398,2026-02-21T20:00:00.015681+00:00,btc-updown-5m-1771703700,"Bitcoin Up or Down - February 21, 2:55PM-3:00PM ET",19:55:00 UTC,20:00:00 UTC,68536.95,68543.51,6.56,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,-3.2712,6.7288,83.3
399,2026-02-21T20:10:00.039505+00:00,btc-updown-5m-1771704300,"Bitcoin Up or Down - February 21, 3:05PM-3:10PM ET",20:05:00 UTC,20:10:00 UTC,68504.15,68499.03,-5.12,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,-3.2712,6.7288,83.3
400,2026-02-21T20:20:00.003320+00:00,btc-updown-5m-1771704900,"Bitcoin Up or Down - February 21, 3:15PM-3:20PM ET",20:15:00 UTC,20:20:00 UTC,68496.58,68564.38,67.80,UP,SKIP_EXPENSIVE,,0.9800,0.00,False,0.0000,0.00,-3.2712,6.7288,83.3
401,2026-02-21T20:30:00.040191+00:00,btc-updown-5m-1771705500,"Bitcoin Up or Down - February 21, 3:25PM-3:30PM ET",20:25:00 UTC,20:30:00 UTC,68565.04,68565.05,0.01,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,-3.2712,6.7288,83.3
402,2026-02-21T20:40:00.008800+00:00,btc-updown-5m-1771706100,"Bitcoin Up or Down - February 21, 3:35PM-3:40PM ET",20:35:00 UTC,20:40:00 UTC,68540.75,68431.39,-109.36,DOWN,SKIP_EXPENSIVE,,0.9990,0.00,False,0.0000,0.00,-3.2712,6.7288,83.3
403,2026-02-21T20:50:00.029614+00:00,btc-updown-5m-1771706700,"Bitcoin Up or Down - February 21, 3:45PM-3:50PM ET",20:45:00 UTC,20:50:00 UTC,68385.30,68393.15,7.85,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,-3.2712,6.7288,83.3
404,2026-02-21T21:00:00.035355+00:00,btc-updown-5m-1771707300,"Bitcoin Up or Down - February 21, 3:55PM-4:00PM ET",20:55:00 UTC,21:00:00 UTC,68347.95,68211.19,-136.76,DOWN,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,-3.2712,6.7288,83.3
405,2026-02-21T21:10:00.042357+00:00,btc-updown-5m-1771707900,"Bitcoin Up or Down - February 21, 4:05PM-4:10PM ET",21:05:00 UTC,21:10:00 UTC,68268.23,68336.14,67.91,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,-3.2712,6.7288,83.3
406,2026-02-21T21:20:00.043197+00:00,btc-updown-5m-1771708500,"Bitcoin Up or Down - February 21, 4:15PM-4:20PM ET",21:15:00 UTC,21:20:00 UTC,68291.03,68342.71,51.68,UP,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,-3.2712,6.7288,83.3
407,2026-02-21T21:30:00.018649+00:00,btc-updown-5m-1771709100,"Bitcoin Up or Down - February 21, 4:25PM-4:30PM ET",21:25:00 UTC,21:30:00 UTC,68364.48,68345.55,-18.93,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,-3.2712,6.7288,83.3
408,2026-02-21T21:40:00.030601+00:00,btc-updown-5m-1771709700,"Bitcoin Up or Down - February 21, 4:35PM-4:40PM ET",21:35:00 UTC,21:40:00 UTC,68336.09,68319.63,-16.46,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,-3.2712,6.7288,83.3
409,2026-02-21T21:50:00.013353+00:00,btc-updown-5m-1771710300,"Bitcoin Up or Down - February 21, 4:45PM-4:50PM ET",21:45:00 UTC,21:50:00 UTC,68289.88,68312.64,22.76,UP,SKIP_THIN_BOOK,,0.3300,0.00,False,0.0000,0.00,-3.2712,6.7288,83.3
410,2026-02-21T22:00:00.013762+00:00,btc-updown-5m-1771710900,"Bitcoin Up or Down - February 21, 4:55PM-5:00PM ET",21:55:00 UTC,22:00:00 UTC,68343.14,68379.95,36.81,UP,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,-3.2712,6.7288,83.3
411,2026-02-21T22:10:00.026269+00:00,btc-updown-5m-1771711500,"Bitcoin Up or Down - February 21, 5:05PM-5:10PM ET",22:05:00 UTC,22:10:00 UTC,68403.83,68338.43,-65.40,DOWN,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,-3.2712,6.7288,83.3
412,2026-02-21T22:20:00.005073+00:00,btc-updown-5m-1771712100,"Bitcoin Up or Down - February 21, 5:15PM-5:20PM ET",22:15:00 UTC,22:20:00 UTC,68251.30,68298.00,46.70,UP,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,-3.2712,6.7288,83.3
413,2026-02-21T22:30:00.013142+00:00,btc-updown-5m-1771712700,"Bitcoin Up or Down - February 21, 5:25PM-5:30PM ET",22:25:00 UTC,22:30:00 UTC,68308.00,68263.55,-44.45,DOWN,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,-3.2712,6.7288,83.3
414,2026-02-21T22:40:00.011929+00:00,btc-updown-5m-1771713300,"Bitcoin Up or Down - February 21, 5:35PM-5:40PM ET",22:35:00 UTC,22:40:00 UTC,68225.36,68155.87,-69.49,DOWN,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,-3.2712,6.7288,83.3
415,2026-02-21T22:50:00.035402+00:00,btc-updown-5m-1771713900,"Bitcoin Up or Down - February 21, 5:45PM-5:50PM ET",22:45:00 UTC,22:50:00 UTC,68099.02,68121.42,22.40,UP,SKIP_EXPENSIVE,,0.9800,0.00,False,0.0000,0.00,-3.2712,6.7288,83.3
416,2026-02-21T23:00:00.044982+00:00,btc-updown-5m-1771714500,"Bitcoin Up or Down - February 21, 5:55PM-6:00PM ET",22:55:00 UTC,23:00:00 UTC,68090.80,67972.00,-118.80,DOWN,BUY_DOWN,DOWN,0.9700,3.00,True,0.0928,3.09,-3.1784,6.8216,84.6
417,2026-02-21T23:10:00.030216+00:00,btc-updown-5m-1771715100,"Bitcoin Up or Down - February 21, 6:05PM-6:10PM ET",23:05:00 UTC,23:10:00 UTC,67956.00,67990.50,34.50,UP,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,-3.1784,6.8216,84.6
418,2026-02-21T23:20:00.031902+00:00,btc-updown-5m-1771715700,"Bitcoin Up or Down - February 21, 6:15PM-6:20PM ET",23:15:00 UTC,23:20:00 UTC,67950.47,68026.60,76.13,UP,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,-3.1784,6.8216,84.6
419,2026-02-21T23:30:00.041135+00:00,btc-updown-5m-1771716300,"Bitcoin Up or Down - February 21, 6:25PM-6:30PM ET",23:25:00 UTC,23:30:00 UTC,68059.99,68075.77,15.78,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,-3.1784,6.8216,84.6
420,2026-02-21T23:40:00.032204+00:00,btc-updown-5m-1771716900,"Bitcoin Up or Down - February 21, 6:35PM-6:40PM ET",23:35:00 UTC,23:40:00 UTC,68101.63,68116.21,14.58,UP,SKIP_RISKY,,0.0000,0.00,False,0.0000,0.00,-3.1784,6.8216,84.6
421,2026-02-21T23:50:00.044073+00:00,btc-updown-5m-1771717500,"Bitcoin Up or Down - February 21, 6:45PM-6:50PM ET",23:45:00 UTC,23:50:00 UTC,68057.99,67991.45,-66.54,DOWN,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,-3.1784,6.8216,84.6
422,2026-02-22T00:00:00.031026+00:00,btc-updown-5m-1771718100,"Bitcoin Up or Down - February 21, 6:55PM-7:00PM ET",23:55:00 UTC,00:00:00 UTC,67984.52,67975.93,-8.59,DOWN,SKIP_THIN_BOOK,,0.2800,0.00,False,0.0000,0.00,-3.1784,6.8216,84.6
423,2026-02-22T00:10:00.048677+00:00,btc-updown-5m-1771718700,"Bitcoin Up or Down - February 21, 7:05PM-7:10PM ET",00:05:00 UTC,00:10:00 UTC,68020.98,68030.52,9.54,UP,SKIP_EXPENSIVE,,0.9900,0.00,False,0.0000,0.00,-3.1784,6.8216,84.6
